"""time""","""serial""","number_of_people"
2019-09-01 20:00:00,"00000000fffb8cf0",2
2019-09-01 21:00:00,"0000000006dd41f6",5
2019-09-01 21:00:00,"000000000f4919c9",5
2019-09-01 21:00:00,"0000000019fb59c4",4
2019-09-01 21:00:00,"00000000342570c2",8
2019-09-01 21:00:00,"0000000038bf9618",2
2019-09-01 21:00:00,"0000000038d83d41",13
2019-09-01 21:00:00,"000000004ef3150d",0
2019-09-01 21:00:00,"0000000053c6c2be",11
2019-09-01 21:00:00,"00000000675d5200",5
2019-09-01 21:00:00,"000000006b087f40",8
2019-09-01 21:00:00,"000000006b44cce7",61
2019-09-01 21:00:00,"0000000074f765a7",0
2019-09-01 21:00:00,"000000007b5207b6",1
2019-09-01 21:00:00,"0000000096918cfa",0
2019-09-01 21:00:00,"00000000a53ed894",1
2019-09-01 21:00:00,"00000000aa852af1",24
2019-09-01 21:00:00,"00000000afef4555",11
2019-09-01 21:00:00,"00000000b33a8357",0
2019-09-01 21:00:00,"00000000cd16b8ef",0
2019-09-01 21:00:00,"00000000d747f075",5
2019-09-01 21:00:00,"00000000e8a064a4",2
2019-09-01 21:00:00,"00000000f1124bca",0
2019-09-01 21:00:00,"00000000fb7600be",7
2019-09-01 21:00:00,"00000000fdda10fe",15
2019-09-01 21:00:00,"00000000fffb8cf0",3
2019-09-01 22:00:00,"0000000006dd41f6",5
2019-09-01 22:00:00,"000000000f4919c9",3
2019-09-01 22:00:00,"0000000019fb59c4",4
2019-09-01 22:00:00,"00000000342570c2",8
2019-09-01 22:00:00,"0000000038bf9618",2
2019-09-01 22:00:00,"0000000038d83d41",9
2019-09-01 22:00:00,"000000004ef3150d",0
2019-09-01 22:00:00,"0000000053c6c2be",6
2019-09-01 22:00:00,"00000000675d5200",5
2019-09-01 22:00:00,"000000006b087f40",9
2019-09-01 22:00:00,"000000006b44cce7",64
2019-09-01 22:00:00,"0000000074f765a7",0
2019-09-01 22:00:00,"000000007b5207b6",1
2019-09-01 22:00:00,"0000000096918cfa",0
2019-09-01 22:00:00,"00000000a53ed894",1
2019-09-01 22:00:00,"00000000aa852af1",23
2019-09-01 22:00:00,"00000000afef4555",10
2019-09-01 22:00:00,"00000000b33a8357",0
2019-09-01 22:00:00,"00000000cd16b8ef",0
2019-09-01 22:00:00,"00000000d747f075",0
2019-09-01 22:00:00,"00000000e8a064a4",2
2019-09-01 22:00:00,"00000000f1124bca",0
2019-09-01 22:00:00,"00000000fb7600be",7
2019-09-01 22:00:00,"00000000fdda10fe",15
2019-09-01 22:00:00,"00000000fffb8cf0",2
2019-09-01 23:00:00,"0000000006dd41f6",5
2019-09-01 23:00:00,"000000000f4919c9",2
2019-09-01 23:00:00,"0000000019fb59c4",4
2019-09-01 23:00:00,"00000000342570c2",8
2019-09-01 23:00:00,"0000000038bf9618",2
2019-09-01 23:00:00,"0000000038d83d41",8
2019-09-01 23:00:00,"000000004ef3150d",0
2019-09-01 23:00:00,"0000000053c6c2be",6
2019-09-01 23:00:00,"00000000675d5200",5
2019-09-01 23:00:00,"000000006b087f40",9
2019-09-01 23:00:00,"000000006b44cce7",61
2019-09-01 23:00:00,"0000000074f765a7",0
2019-09-01 23:00:00,"000000007b5207b6",1
2019-09-01 23:00:00,"0000000096918cfa",0
2019-09-01 23:00:00,"00000000a53ed894",1
2019-09-01 23:00:00,"00000000aa852af1",23
2019-09-01 23:00:00,"00000000afef4555",9
2019-09-01 23:00:00,"00000000b33a8357",0
2019-09-01 23:00:00,"00000000cd16b8ef",0
2019-09-01 23:00:00,"00000000d747f075",0
2019-09-01 23:00:00,"00000000e8a064a4",2
2019-09-01 23:00:00,"00000000f1124bca",0
2019-09-01 23:00:00,"00000000fb7600be",7
2019-09-01 23:00:00,"00000000fdda10fe",14
2019-09-01 23:00:00,"00000000fffb8cf0",2
2019-09-02 00:00:00,"0000000006dd41f6",5
2019-09-02 00:00:00,"000000000f4919c9",2
2019-09-02 00:00:00,"0000000019fb59c4",4
2019-09-02 00:00:00,"00000000342570c2",8
2019-09-02 00:00:00,"0000000038bf9618",2
2019-09-02 00:00:00,"0000000038d83d41",7
2019-09-02 00:00:00,"000000004ef3150d",0
2019-09-02 00:00:00,"0000000053c6c2be",6
2019-09-02 00:00:00,"00000000675d5200",5
2019-09-02 00:00:00,"000000006b087f40",9
2019-09-02 00:00:00,"000000006b44cce7",60
2019-09-02 00:00:00,"0000000074f765a7",0
2019-09-02 00:00:00,"000000007b5207b6",1
2019-09-02 00:00:00,"0000000096918cfa",0
2019-09-02 00:00:00,"00000000a53ed894",2
2019-09-02 00:00:00,"00000000aa852af1",22
2019-09-02 00:00:00,"00000000afef4555",6
2019-09-02 00:00:00,"00000000b33a8357",0
2019-09-02 00:00:00,"00000000cd16b8ef",0
2019-09-02 00:00:00,"00000000d747f075",0
2019-09-02 00:00:00,"00000000e8a064a4",2
2019-09-02 00:00:00,"00000000f1124bca",0
2019-09-02 00:00:00,"00000000fb7600be",8
2019-09-02 00:00:00,"00000000fdda10fe",14
2019-09-02 00:00:00,"00000000fffb8cf0",2
2019-09-02 01:00:00,"0000000006dd41f6",5
2019-09-02 01:00:00,"000000000f4919c9",2
2019-09-02 01:00:00,"0000000019fb59c4",4
2019-09-02 01:00:00,"00000000342570c2",8
2019-09-02 01:00:00,"0000000038bf9618",2
2019-09-02 01:00:00,"0000000038d83d41",7
2019-09-02 01:00:00,"000000004ef3150d",0
2019-09-02 01:00:00,"0000000053c6c2be",5
2019-09-02 01:00:00,"00000000675d5200",4
2019-09-02 01:00:00,"000000006b087f40",8
2019-09-02 01:00:00,"000000006b44cce7",60
2019-09-02 01:00:00,"0000000074f765a7",0
2019-09-02 01:00:00,"000000007b5207b6",2
2019-09-02 01:00:00,"0000000096918cfa",0
2019-09-02 01:00:00,"00000000a53ed894",4
2019-09-02 01:00:00,"00000000aa852af1",23
2019-09-02 01:00:00,"00000000afef4555",5
2019-09-02 01:00:00,"00000000b33a8357",0
2019-09-02 01:00:00,"00000000cd16b8ef",0
2019-09-02 01:00:00,"00000000d747f075",0
2019-09-02 01:00:00,"00000000e8a064a4",2
2019-09-02 01:00:00,"00000000f1124bca",0
2019-09-02 01:00:00,"00000000fb7600be",8
2019-09-02 01:00:00,"00000000fdda10fe",13
2019-09-02 01:00:00,"00000000fffb8cf0",2
2019-09-02 02:00:00,"0000000006dd41f6",5
2019-09-02 02:00:00,"000000000f4919c9",2
2019-09-02 02:00:00,"0000000019fb59c4",4
2019-09-02 02:00:00,"00000000342570c2",8
2019-09-02 02:00:00,"0000000038bf9618",2
2019-09-02 02:00:00,"0000000038d83d41",7
2019-09-02 02:00:00,"000000004ef3150d",0
2019-09-02 02:00:00,"0000000053c6c2be",6
2019-09-02 02:00:00,"00000000675d5200",4
2019-09-02 02:00:00,"000000006b087f40",9
2019-09-02 02:00:00,"000000006b44cce7",56
2019-09-02 02:00:00,"0000000074f765a7",0
2019-09-02 02:00:00,"000000007b5207b6",2
2019-09-02 02:00:00,"0000000096918cfa",0
2019-09-02 02:00:00,"00000000a53ed894",5
2019-09-02 02:00:00,"00000000aa852af1",22
2019-09-02 02:00:00,"00000000afef4555",5
2019-09-02 02:00:00,"00000000b33a8357",0
2019-09-02 02:00:00,"00000000cd16b8ef",0
2019-09-02 02:00:00,"00000000d747f075",0
2019-09-02 02:00:00,"00000000e8a064a4",2
2019-09-02 02:00:00,"00000000f1124bca",0
2019-09-02 02:00:00,"00000000fb7600be",9
2019-09-02 02:00:00,"00000000fdda10fe",13
2019-09-02 02:00:00,"00000000fffb8cf0",2
2019-09-02 03:00:00,"0000000006dd41f6",12
2019-09-02 03:00:00,"000000000f4919c9",3
2019-09-02 03:00:00,"0000000019fb59c4",5
2019-09-02 03:00:00,"00000000342570c2",8
2019-09-02 03:00:00,"0000000038bf9618",2
2019-09-02 03:00:00,"0000000038d83d41",8
2019-09-02 03:00:00,"000000004ef3150d",0
2019-09-02 03:00:00,"0000000053c6c2be",6
2019-09-02 03:00:00,"00000000675d5200",4
2019-09-02 03:00:00,"000000006b087f40",11
2019-09-02 03:00:00,"000000006b44cce7",58
2019-09-02 03:00:00,"0000000074f765a7",0
2019-09-02 03:00:00,"000000007b5207b6",3
2019-09-02 03:00:00,"0000000096918cfa",0
2019-09-02 03:00:00,"00000000a53ed894",38
2019-09-02 03:00:00,"00000000aa852af1",22
2019-09-02 03:00:00,"00000000afef4555",6
2019-09-02 03:00:00,"00000000b33a8357",0
2019-09-02 03:00:00,"00000000cd16b8ef",0
2019-09-02 03:00:00,"00000000d747f075",0
2019-09-02 03:00:00,"00000000e8a064a4",3
2019-09-02 03:00:00,"00000000f1124bca",0
2019-09-02 03:00:00,"00000000fb7600be",10
2019-09-02 03:00:00,"00000000fdda10fe",14
2019-09-02 03:00:00,"00000000fffb8cf0",3
2019-09-02 04:00:00,"0000000006dd41f6",27
2019-09-02 04:00:00,"000000000f4919c9",7
2019-09-02 04:00:00,"0000000019fb59c4",21
2019-09-02 04:00:00,"00000000342570c2",9
2019-09-02 04:00:00,"0000000038bf9618",4
2019-09-02 04:00:00,"0000000038d83d41",10
2019-09-02 04:00:00,"000000004ef3150d",0
2019-09-02 04:00:00,"0000000053c6c2be",7
2019-09-02 04:00:00,"00000000675d5200",7
2019-09-02 04:00:00,"000000006b087f40",16
2019-09-02 04:00:00,"000000006b44cce7",67
2019-09-02 04:00:00,"0000000074f765a7",0
2019-09-02 04:00:00,"000000007b5207b6",8
2019-09-02 04:00:00,"0000000096918cfa",0
2019-09-02 04:00:00,"00000000a53ed894",97
2019-09-02 04:00:00,"00000000aa852af1",30
2019-09-02 04:00:00,"00000000afef4555",16
2019-09-02 04:00:00,"00000000b33a8357",0
2019-09-02 04:00:00,"00000000cd16b8ef",0
2019-09-02 04:00:00,"00000000d747f075",0
2019-09-02 04:00:00,"00000000e8a064a4",3
2019-09-02 04:00:00,"00000000f1124bca",2
2019-09-02 04:00:00,"00000000fb7600be",14
2019-09-02 04:00:00,"00000000fdda10fe",22
2019-09-02 04:00:00,"00000000fffb8cf0",4
2019-09-02 05:00:00,"0000000006dd41f6",60
2019-09-02 05:00:00,"000000000f4919c9",27
2019-09-02 05:00:00,"0000000019fb59c4",31
2019-09-02 05:00:00,"00000000342570c2",12
2019-09-02 05:00:00,"0000000038bf9618",4
2019-09-02 05:00:00,"0000000038d83d41",14
2019-09-02 05:00:00,"000000004ef3150d",0
2019-09-02 05:00:00,"0000000053c6c2be",8
2019-09-02 05:00:00,"00000000675d5200",9
2019-09-02 05:00:00,"000000006b087f40",23
2019-09-02 05:00:00,"000000006b44cce7",87
2019-09-02 05:00:00,"0000000074f765a7",0
2019-09-02 05:00:00,"000000007b5207b6",16
2019-09-02 05:00:00,"0000000096918cfa",0
2019-09-02 05:00:00,"00000000a53ed894",121
2019-09-02 05:00:00,"00000000aa852af1",50
2019-09-02 05:00:00,"00000000afef4555",27
2019-09-02 05:00:00,"00000000b33a8357",0
2019-09-02 05:00:00,"00000000cd16b8ef",0
2019-09-02 05:00:00,"00000000d747f075",1
2019-09-02 05:00:00,"00000000e8a064a4",3
2019-09-02 05:00:00,"00000000f1124bca",2
2019-09-02 05:00:00,"00000000fb7600be",22
2019-09-02 05:00:00,"00000000fdda10fe",34
2019-09-02 05:00:00,"00000000fffb8cf0",5
2019-09-02 06:00:00,"0000000006dd41f6",66
2019-09-02 06:00:00,"000000000f4919c9",31
2019-09-02 06:00:00,"0000000019fb59c4",30
2019-09-02 06:00:00,"00000000342570c2",30
2019-09-02 06:00:00,"0000000038bf9618",6
2019-09-02 06:00:00,"0000000038d83d41",17
2019-09-02 06:00:00,"000000004ef3150d",0
2019-09-02 06:00:00,"0000000053c6c2be",18
2019-09-02 06:00:00,"00000000675d5200",8
2019-09-02 06:00:00,"000000006b087f40",22
2019-09-02 06:00:00,"000000006b44cce7",96
2019-09-02 06:00:00,"0000000074f765a7",0
2019-09-02 06:00:00,"000000007b5207b6",23
2019-09-02 06:00:00,"0000000096918cfa",0
2019-09-02 06:00:00,"00000000a53ed894",111
2019-09-02 06:00:00,"00000000aa852af1",62
2019-09-02 06:00:00,"00000000afef4555",33
2019-09-02 06:00:00,"00000000b33a8357",0
2019-09-02 06:00:00,"00000000cd16b8ef",0
2019-09-02 06:00:00,"00000000d747f075",11
2019-09-02 06:00:00,"00000000e8a064a4",2
2019-09-02 06:00:00,"00000000f1124bca",3
2019-09-02 06:00:00,"00000000fb7600be",24
2019-09-02 06:00:00,"00000000fdda10fe",39
2019-09-02 06:00:00,"00000000fffb8cf0",10
2019-09-02 07:00:00,"0000000006dd41f6",45
2019-09-02 07:00:00,"000000000f4919c9",36
2019-09-02 07:00:00,"0000000019fb59c4",33
2019-09-02 07:00:00,"00000000342570c2",22
2019-09-02 07:00:00,"0000000038bf9618",7
2019-09-02 07:00:00,"0000000038d83d41",22
2019-09-02 07:00:00,"000000004ef3150d",0
2019-09-02 07:00:00,"0000000053c6c2be",15
2019-09-02 07:00:00,"00000000675d5200",16
2019-09-02 07:00:00,"000000006b087f40",20
2019-09-02 07:00:00,"000000006b44cce7",118
2019-09-02 07:00:00,"0000000074f765a7",0
2019-09-02 07:00:00,"000000007b5207b6",23
2019-09-02 07:00:00,"0000000096918cfa",0
2019-09-02 07:00:00,"00000000a53ed894",64
2019-09-02 07:00:00,"00000000aa852af1",77
2019-09-02 07:00:00,"00000000afef4555",46
2019-09-02 07:00:00,"00000000b33a8357",0
2019-09-02 07:00:00,"00000000cd16b8ef",0
2019-09-02 07:00:00,"00000000d747f075",21
2019-09-02 07:00:00,"00000000e8a064a4",2
2019-09-02 07:00:00,"00000000f1124bca",20
2019-09-02 07:00:00,"00000000fb7600be",28
2019-09-02 07:00:00,"00000000fdda10fe",38
2019-09-02 07:00:00,"00000000fffb8cf0",9
2019-09-02 08:00:00,"0000000006dd41f6",24
2019-09-02 08:00:00,"000000000f4919c9",35
2019-09-02 08:00:00,"0000000019fb59c4",32
2019-09-02 08:00:00,"00000000342570c2",18
2019-09-02 08:00:00,"0000000038bf9618",7
2019-09-02 08:00:00,"0000000038d83d41",18
2019-09-02 08:00:00,"000000004ef3150d",0
2019-09-02 08:00:00,"0000000053c6c2be",9
2019-09-02 08:00:00,"00000000675d5200",32
2019-09-02 08:00:00,"000000006b087f40",24
2019-09-02 08:00:00,"000000006b44cce7",135
2019-09-02 08:00:00,"0000000074f765a7",0
2019-09-02 08:00:00,"000000007b5207b6",37
2019-09-02 08:00:00,"0000000096918cfa",0
2019-09-02 08:00:00,"00000000a53ed894",39
2019-09-02 08:00:00,"00000000aa852af1",75
2019-09-02 08:00:00,"00000000afef4555",63
2019-09-02 08:00:00,"00000000b33a8357",0
2019-09-02 08:00:00,"00000000cd16b8ef",0
2019-09-02 08:00:00,"00000000d747f075",7
2019-09-02 08:00:00,"00000000e8a064a4",3
2019-09-02 08:00:00,"00000000f1124bca",39
2019-09-02 08:00:00,"00000000fb7600be",28
2019-09-02 08:00:00,"00000000fdda10fe",53
2019-09-02 08:00:00,"00000000fffb8cf0",16
2019-09-02 09:00:00,"0000000006dd41f6",54
2019-09-02 09:00:00,"000000000f4919c9",41
2019-09-02 09:00:00,"0000000019fb59c4",35
2019-09-02 09:00:00,"00000000342570c2",15
2019-09-02 09:00:00,"0000000038bf9618",11
2019-09-02 09:00:00,"0000000038d83d41",22
2019-09-02 09:00:00,"000000004ef3150d",0
2019-09-02 09:00:00,"0000000053c6c2be",8
2019-09-02 09:00:00,"00000000675d5200",53
2019-09-02 09:00:00,"000000006b087f40",24
2019-09-02 09:00:00,"000000006b44cce7",146
2019-09-02 09:00:00,"0000000074f765a7",0
2019-09-02 09:00:00,"000000007b5207b6",28
2019-09-02 09:00:00,"0000000096918cfa",0
2019-09-02 09:00:00,"00000000a53ed894",52
2019-09-02 09:00:00,"00000000aa852af1",84
2019-09-02 09:00:00,"00000000afef4555",74
2019-09-02 09:00:00,"00000000b33a8357",0
2019-09-02 09:00:00,"00000000cd16b8ef",0
2019-09-02 09:00:00,"00000000d747f075",10
2019-09-02 09:00:00,"00000000e8a064a4",4
2019-09-02 09:00:00,"00000000f1124bca",11
2019-09-02 09:00:00,"00000000fb7600be",30
2019-09-02 09:00:00,"00000000fdda10fe",53
2019-09-02 09:00:00,"00000000fffb8cf0",16
2019-09-02 10:00:00,"0000000006dd41f6",78
2019-09-02 10:00:00,"000000000f4919c9",47
2019-09-02 10:00:00,"0000000019fb59c4",37
2019-09-02 10:00:00,"00000000342570c2",12
2019-09-02 10:00:00,"0000000038bf9618",12
2019-09-02 10:00:00,"0000000038d83d41",23
2019-09-02 10:00:00,"000000004ef3150d",0
2019-09-02 10:00:00,"0000000053c6c2be",9
2019-09-02 10:00:00,"00000000675d5200",54
2019-09-02 10:00:00,"000000006b087f40",22
2019-09-02 10:00:00,"000000006b44cce7",151
2019-09-02 10:00:00,"0000000074f765a7",0
2019-09-02 10:00:00,"000000007b5207b6",20
2019-09-02 10:00:00,"0000000096918cfa",0
2019-09-02 10:00:00,"00000000a53ed894",81
2019-09-02 10:00:00,"00000000aa852af1",88
2019-09-02 10:00:00,"00000000afef4555",75
2019-09-02 10:00:00,"00000000b33a8357",0
2019-09-02 10:00:00,"00000000cd16b8ef",0
2019-09-02 10:00:00,"00000000d747f075",2
2019-09-02 10:00:00,"00000000e8a064a4",4
2019-09-02 10:00:00,"00000000f1124bca",4
2019-09-02 10:00:00,"00000000fb7600be",26
2019-09-02 10:00:00,"00000000fdda10fe",51
2019-09-02 10:00:00,"00000000fffb8cf0",18
2019-09-02 11:00:00,"0000000006dd41f6",75
2019-09-02 11:00:00,"000000000f4919c9",61
2019-09-02 11:00:00,"0000000019fb59c4",32
2019-09-02 11:00:00,"00000000342570c2",8
2019-09-02 11:00:00,"0000000038bf9618",15
2019-09-02 11:00:00,"0000000038d83d41",19
2019-09-02 11:00:00,"000000004ef3150d",0
2019-09-02 11:00:00,"0000000053c6c2be",10
2019-09-02 11:00:00,"00000000675d5200",41
2019-09-02 11:00:00,"000000006b087f40",23
2019-09-02 11:00:00,"000000006b44cce7",121
2019-09-02 11:00:00,"0000000074f765a7",0
2019-09-02 11:00:00,"000000007b5207b6",25
2019-09-02 11:00:00,"0000000096918cfa",0
2019-09-02 11:00:00,"00000000a53ed894",117
2019-09-02 11:00:00,"00000000aa852af1",66
2019-09-02 11:00:00,"00000000afef4555",65
2019-09-02 11:00:00,"00000000b33a8357",0
2019-09-02 11:00:00,"00000000cd16b8ef",0
2019-09-02 11:00:00,"00000000d747f075",3
2019-09-02 11:00:00,"00000000e8a064a4",5
2019-09-02 11:00:00,"00000000f1124bca",9
2019-09-02 11:00:00,"00000000fb7600be",25
2019-09-02 11:00:00,"00000000fdda10fe",49
2019-09-02 11:00:00,"00000000fffb8cf0",14
2019-09-02 12:00:00,"0000000006dd41f6",89
2019-09-02 12:00:00,"000000000f4919c9",51
2019-09-02 12:00:00,"0000000019fb59c4",25
2019-09-02 12:00:00,"00000000342570c2",10
2019-09-02 12:00:00,"0000000038bf9618",16
2019-09-02 12:00:00,"0000000038d83d41",15
2019-09-02 12:00:00,"000000004ef3150d",0
2019-09-02 12:00:00,"0000000053c6c2be",17
2019-09-02 12:00:00,"00000000675d5200",31
2019-09-02 12:00:00,"000000006b087f40",26
2019-09-02 12:00:00,"000000006b44cce7",100
2019-09-02 12:00:00,"0000000074f765a7",0
2019-09-02 12:00:00,"000000007b5207b6",31
2019-09-02 12:00:00,"0000000096918cfa",0
2019-09-02 12:00:00,"00000000a53ed894",123
2019-09-02 12:00:00,"00000000aa852af1",54
2019-09-02 12:00:00,"00000000afef4555",66
2019-09-02 12:00:00,"00000000b33a8357",0
2019-09-02 12:00:00,"00000000cd16b8ef",0
2019-09-02 12:00:00,"00000000d747f075",4
2019-09-02 12:00:00,"00000000e8a064a4",14
2019-09-02 12:00:00,"00000000f1124bca",30
2019-09-02 12:00:00,"00000000fb7600be",20
2019-09-02 12:00:00,"00000000fdda10fe",45
2019-09-02 12:00:00,"00000000fffb8cf0",15
2019-09-02 13:00:00,"0000000006dd41f6",82
2019-09-02 13:00:00,"000000000f4919c9",58
2019-09-02 13:00:00,"0000000019fb59c4",26
2019-09-02 13:00:00,"00000000342570c2",11
2019-09-02 13:00:00,"0000000038bf9618",15
2019-09-02 13:00:00,"0000000038d83d41",16
2019-09-02 13:00:00,"000000004ef3150d",0
2019-09-02 13:00:00,"0000000053c6c2be",24
2019-09-02 13:00:00,"00000000675d5200",28
2019-09-02 13:00:00,"000000006b087f40",28
2019-09-02 13:00:00,"000000006b44cce7",95
2019-09-02 13:00:00,"0000000074f765a7",0
2019-09-02 13:00:00,"000000007b5207b6",20
2019-09-02 13:00:00,"0000000096918cfa",0
2019-09-02 13:00:00,"00000000a53ed894",35
2019-09-02 13:00:00,"00000000aa852af1",51
2019-09-02 13:00:00,"00000000afef4555",68
2019-09-02 13:00:00,"00000000b33a8357",0
2019-09-02 13:00:00,"00000000cd16b8ef",0
2019-09-02 13:00:00,"00000000d747f075",3
2019-09-02 13:00:00,"00000000e8a064a4",9
2019-09-02 13:00:00,"00000000f1124bca",10
2019-09-02 13:00:00,"00000000fb7600be",18
2019-09-02 13:00:00,"00000000fdda10fe",47
2019-09-02 13:00:00,"00000000fffb8cf0",12
2019-09-02 14:00:00,"0000000006dd41f6",25
2019-09-02 14:00:00,"000000000f4919c9",55
2019-09-02 14:00:00,"0000000019fb59c4",18
2019-09-02 14:00:00,"00000000342570c2",7
2019-09-02 14:00:00,"0000000038bf9618",7
2019-09-02 14:00:00,"0000000038d83d41",17
2019-09-02 14:00:00,"000000004ef3150d",0
2019-09-02 14:00:00,"0000000053c6c2be",14
2019-09-02 14:00:00,"00000000675d5200",34
2019-09-02 14:00:00,"000000006b087f40",26
2019-09-02 14:00:00,"000000006b44cce7",77
2019-09-02 14:00:00,"0000000074f765a7",0
2019-09-02 14:00:00,"000000007b5207b6",8
2019-09-02 14:00:00,"0000000096918cfa",0
2019-09-02 14:00:00,"00000000a53ed894",13
2019-09-02 14:00:00,"00000000aa852af1",44
2019-09-02 14:00:00,"00000000afef4555",72
2019-09-02 14:00:00,"00000000b33a8357",0
2019-09-02 14:00:00,"00000000cd16b8ef",0
2019-09-02 14:00:00,"00000000d747f075",2
2019-09-02 14:00:00,"00000000e8a064a4",2
2019-09-02 14:00:00,"00000000f1124bca",2
2019-09-02 14:00:00,"00000000fb7600be",21
2019-09-02 14:00:00,"00000000fdda10fe",46
2019-09-02 14:00:00,"00000000fffb8cf0",7
2019-09-02 15:00:00,"0000000006dd41f6",28
2019-09-02 15:00:00,"000000000f4919c9",29
2019-09-02 15:00:00,"0000000019fb59c4",21
2019-09-02 15:00:00,"00000000342570c2",6
2019-09-02 15:00:00,"0000000038bf9618",3
2019-09-02 15:00:00,"0000000038d83d41",15
2019-09-02 15:00:00,"000000004ef3150d",0
2019-09-02 15:00:00,"0000000053c6c2be",13
2019-09-02 15:00:00,"00000000675d5200",17
2019-09-02 15:00:00,"000000006b087f40",17
2019-09-02 15:00:00,"000000006b44cce7",63
2019-09-02 15:00:00,"0000000074f765a7",0
2019-09-02 15:00:00,"000000007b5207b6",4
2019-09-02 15:00:00,"0000000096918cfa",0
2019-09-02 15:00:00,"00000000a53ed894",12
2019-09-02 15:00:00,"00000000aa852af1",25
2019-09-02 15:00:00,"00000000afef4555",70
2019-09-02 15:00:00,"00000000b33a8357",0
2019-09-02 15:00:00,"00000000cd16b8ef",0
2019-09-02 15:00:00,"00000000d747f075",2
2019-09-02 15:00:00,"00000000e8a064a4",2
2019-09-02 15:00:00,"00000000f1124bca",1
2019-09-02 15:00:00,"00000000fb7600be",15
2019-09-02 15:00:00,"00000000fdda10fe",42
2019-09-02 15:00:00,"00000000fffb8cf0",8
2019-09-02 16:00:00,"0000000006dd41f6",23
2019-09-02 16:00:00,"000000000f4919c9",14
2019-09-02 16:00:00,"0000000019fb59c4",18
2019-09-02 16:00:00,"00000000342570c2",6
2019-09-02 16:00:00,"0000000038bf9618",2
2019-09-02 16:00:00,"0000000038d83d41",14
2019-09-02 16:00:00,"000000004ef3150d",0
2019-09-02 16:00:00,"0000000053c6c2be",15
2019-09-02 16:00:00,"00000000675d5200",7
2019-09-02 16:00:00,"000000006b087f40",13
2019-09-02 16:00:00,"000000006b44cce7",55
2019-09-02 16:00:00,"0000000074f765a7",0
2019-09-02 16:00:00,"000000007b5207b6",4
2019-09-02 16:00:00,"0000000096918cfa",0
2019-09-02 16:00:00,"00000000a53ed894",12
2019-09-02 16:00:00,"00000000aa852af1",27
2019-09-02 16:00:00,"00000000afef4555",53
2019-09-02 16:00:00,"00000000b33a8357",0
2019-09-02 16:00:00,"00000000cd16b8ef",0
2019-09-02 16:00:00,"00000000d747f075",11
2019-09-02 16:00:00,"00000000e8a064a4",2
2019-09-02 16:00:00,"00000000f1124bca",0
2019-09-02 16:00:00,"00000000fb7600be",9
2019-09-02 16:00:00,"00000000fdda10fe",38
2019-09-02 16:00:00,"00000000fffb8cf0",14
2019-09-02 17:00:00,"0000000006dd41f6",16
2019-09-02 17:00:00,"000000000f4919c9",6
2019-09-02 17:00:00,"0000000019fb59c4",18
2019-09-02 17:00:00,"00000000342570c2",4
2019-09-02 17:00:00,"0000000038bf9618",3
2019-09-02 17:00:00,"0000000038d83d41",13
2019-09-02 17:00:00,"000000004ef3150d",0
2019-09-02 17:00:00,"0000000053c6c2be",7
2019-09-02 17:00:00,"00000000675d5200",3
2019-09-02 17:00:00,"000000006b087f40",11
2019-09-02 17:00:00,"000000006b44cce7",48
2019-09-02 17:00:00,"0000000074f765a7",0
2019-09-02 17:00:00,"000000007b5207b6",2
2019-09-02 17:00:00,"0000000096918cfa",0
2019-09-02 17:00:00,"00000000a53ed894",10
2019-09-02 17:00:00,"00000000aa852af1",27
2019-09-02 17:00:00,"00000000afef4555",36
2019-09-02 17:00:00,"00000000b33a8357",0
2019-09-02 17:00:00,"00000000cd16b8ef",0
2019-09-02 17:00:00,"00000000d747f075",7
2019-09-02 17:00:00,"00000000e8a064a4",2
2019-09-02 17:00:00,"00000000f1124bca",0
2019-09-02 17:00:00,"00000000fb7600be",7
2019-09-02 17:00:00,"00000000fdda10fe",38
2019-09-02 17:00:00,"00000000fffb8cf0",10
2019-09-02 18:00:00,"0000000006dd41f6",14
2019-09-02 18:00:00,"000000000f4919c9",4
2019-09-02 18:00:00,"0000000019fb59c4",17
2019-09-02 18:00:00,"00000000342570c2",4
2019-09-02 18:00:00,"0000000038bf9618",1
2019-09-02 18:00:00,"0000000038d83d41",10
2019-09-02 18:00:00,"000000004ef3150d",0
2019-09-02 18:00:00,"0000000053c6c2be",7
2019-09-02 18:00:00,"00000000675d5200",3
2019-09-02 18:00:00,"000000006b087f40",10
2019-09-02 18:00:00,"000000006b44cce7",50
2019-09-02 18:00:00,"0000000074f765a7",0
2019-09-02 18:00:00,"000000007b5207b6",2
2019-09-02 18:00:00,"0000000096918cfa",0
2019-09-02 18:00:00,"00000000a53ed894",9
2019-09-02 18:00:00,"00000000aa852af1",41
2019-09-02 18:00:00,"00000000afef4555",20
2019-09-02 18:00:00,"00000000b33a8357",0
2019-09-02 18:00:00,"00000000cd16b8ef",0
2019-09-02 18:00:00,"00000000d747f075",0
2019-09-02 18:00:00,"00000000e8a064a4",2
2019-09-02 18:00:00,"00000000f1124bca",0
2019-09-02 18:00:00,"00000000fb7600be",8
2019-09-02 18:00:00,"00000000fdda10fe",33
2019-09-02 18:00:00,"00000000fffb8cf0",3
2019-09-02 19:00:00,"0000000006dd41f6",9
2019-09-02 19:00:00,"000000000f4919c9",4
2019-09-02 19:00:00,"0000000019fb59c4",18
2019-09-02 19:00:00,"00000000342570c2",4
